Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
188,'659,Saint Kitts and Nevis,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.716,E
188,'659,Saint Kitts and Nevis,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.333,E
188,'659,Saint Kitts and Nevis,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.74,E
188,'659,Saint Kitts and Nevis,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.648,E
188,'659,Saint Kitts and Nevis,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.136,E
188,'659,Saint Kitts and Nevis,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
188,'659,Saint Kitts and Nevis,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
188,'659,Saint Kitts and Nevis,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
188,'659,Saint Kitts and Nevis,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
188,'659,Saint Kitts and Nevis,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
188,'659,Saint Kitts and Nevis,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
188,'659,Saint Kitts and Nevis,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
188,'659,Saint Kitts and Nevis,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
188,'659,Saint Kitts and Nevis,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
188,'659,Saint Kitts and Nevis,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
189,'662,Saint Lucia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.263,E
189,'662,Saint Lucia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.4,E
189,'662,Saint Lucia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.517,E
189,'662,Saint Lucia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.595,E
189,'662,Saint Lucia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.673,E
189,'662,Saint Lucia,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.509,E
189,'662,Saint Lucia,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.848,E
189,'662,Saint Lucia,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.334,E
189,'662,Saint Lucia,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.888,E
189,'662,Saint Lucia,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.479,E
189,'662,Saint Lucia,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.205,E
189,'662,Saint Lucia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,20.9,E
189,'662,Saint Lucia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,20.6,E
189,'662,Saint Lucia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,21.2,E
189,'662,Saint Lucia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,31.6,E
189,'662,Saint Lucia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,27.2,E
189,'662,Saint Lucia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.0,E
189,'662,Saint Lucia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.0,E
189,'662,Saint Lucia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.0,E
189,'662,Saint Lucia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.1,E
189,'662,Saint Lucia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
191,'670,Saint Vincent and the Grenadines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,4.131,E
191,'670,Saint Vincent and the Grenadines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,4.232,E
191,'670,Saint Vincent and the Grenadines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,4.293,E
191,'670,Saint Vincent and the Grenadines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,4.454,E
191,'670,Saint Vincent and the Grenadines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,4.697,E
191,'670,Saint Vincent and the Grenadines,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.822,E
191,'670,Saint Vincent and the Grenadines,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.78,E
191,'670,Saint Vincent and the Grenadines,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.605,E
191,'670,Saint Vincent and the Grenadines,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.269,E
191,'670,Saint Vincent and the Grenadines,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.427,E
191,'670,Saint Vincent and the Grenadines,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.229,E
191,'670,Saint Vincent and the Grenadines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
191,'670,Saint Vincent and the Grenadines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
191,'670,Saint Vincent and the Grenadines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
191,'670,Saint Vincent and the Grenadines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
191,'670,Saint Vincent and the Grenadines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
191,'670,Saint Vincent and the Grenadines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
191,'670,Saint Vincent and the Grenadines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
191,'670,Saint Vincent and the Grenadines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
191,'670,Saint Vincent and the Grenadines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
191,'670,Saint Vincent and the Grenadines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
193,'678,Sao Tome and Principe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.288,E
193,'678,Sao Tome and Principe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.394,E
193,'678,Sao Tome and Principe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.503,E
193,'678,Sao Tome and Principe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.634,E
193,'678,Sao Tome and Principe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.869,E
193,'678,Sao Tome and Principe,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.477,E
193,'678,Sao Tome and Principe,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.015,E
193,'678,Sao Tome and Principe,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.392,E
193,'678,Sao Tome and Principe,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.046,E
193,'678,Sao Tome and Principe,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.241,E
193,'678,Sao Tome and Principe,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.117,E
193,'678,Sao Tome and Principe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,76.6,E
193,'678,Sao Tome and Principe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,76.3,E
193,'678,Sao Tome and Principe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,76.7,E
193,'678,Sao Tome and Principe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,77.3,E
193,'678,Sao Tome and Principe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,78.2,E
193,'678,Sao Tome and Principe,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.2,E
193,'678,Sao Tome and Principe,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.2,E
193,'678,Sao Tome and Principe,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.2,E
193,'678,Sao Tome and Principe,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.2,E
193,'678,Sao Tome and Principe,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.2,E
194,'682,Saudi Arabia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.441,E
194,'682,Saudi Arabia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.663,E
194,'682,Saudi Arabia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.888,E
194,'682,Saudi Arabia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,4.148,E
194,'682,Saudi Arabia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,4.441,E
194,'682,Saudi Arabia,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.457,E
194,'682,Saudi Arabia,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.031,E
194,'682,Saudi Arabia,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.303,E
194,'682,Saudi Arabia,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.738,E
194,'682,Saudi Arabia,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.739,E
194,'682,Saudi Arabia,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.173,E
194,'682,Saudi Arabia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
194,'682,Saudi Arabia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
194,'682,Saudi Arabia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
194,'682,Saudi Arabia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
194,'682,Saudi Arabia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
194,'682,Saudi Arabia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
194,'682,Saudi Arabia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
194,'682,Saudi Arabia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
194,'682,Saudi Arabia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
194,'682,Saudi Arabia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
195,'686,Senegal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.19,E
195,'686,Senegal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.25,E
195,'686,Senegal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.278,E
195,'686,Senegal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.33,E
195,'686,Senegal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.443,E
195,'686,Senegal,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.401,E
195,'686,Senegal,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.377,E
195,'686,Senegal,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.124,E
195,'686,Senegal,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.677,E
195,'686,Senegal,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.422,E
195,'686,Senegal,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.19,E
195,'686,Senegal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,53.5,E
195,'686,Senegal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,48.0,E
